ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,eu_tour,unwto_oecd_tour,adr
2,2,55200,112,526355,810,8,1736207,51235633,2120642744,"ViNaL, s.r.o.",Spišská Nová Ves,P. Jilemnického 2415/4,5201,07/04/2020,14/12/2017,FALSE,SUSR,09/01/2018 02:04,12/05/2020 19:57,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Turistické ubytovanie,Holliday accommodation,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,primary tourism industry,tourism accommodation services,NULL
2,0,55200,101,526355,810,8,747737,40847993,1023569481,Mária Vašaková - STOLÁRSTVO,Spišská Nová Ves,Novoveská Huta 9291/29,5331,12/03/2018,06/11/2003,FALSE,SUSR,17/05/2016 23:01,17/03/2018 00:30,FALSE,2012-09-27,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Turistické ubytovanie,Holliday accommodation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,primary tourism industry,tourism accommodation services,NULL
2,0,55200,101,560154,810,8,91894,41317165,1023686422,Mária Balejová,Smižany,Tatranská 320/73,5311,31/07/2017,11/01/2016,FALSE,SUSR,17/05/2016 21:56,01/08/2017 03:09,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Živnostník,Entrepreneur,Turistické ubytovanie,Holliday accommodation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,primary tourism industry,tourism accommodation services,NULL
5,0,55200,112,525634,808,8,1572396,31718671,2020967575,Chatová osada s.r.o. Dobšiná,Dobšiná,Zimná 191,4925,10/08/2020,15/12/1995,FALSE,SUSR,17/05/2016 23:43,11/08/2020 02:21,FALSE,2020-07-02,NULL,Košický kraj,Region of Košice,Rožňava,Rožňava,Dobšiná,Dobšiná,Spol. s r. o.,Limited liability comp.,Turistické ubytovanie,Holliday accommodation,nezistený,unknown,Vlast.územnej samosprávy,Municipality-owned,0,0,primary tourism industry,tourism accommodation services,NULL
2,1,55200,101,526592,810,8,183744,34577092,1034430661,Milan Fifík,Hrabušice,Slov. Raja 269/31,5315,05/02/2019,01/07/2013,FALSE,SUSR,17/05/2016 22:05,06/02/2019 02:09,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Hrabušice,Hrabušice,Živnostník,Entrepreneur,Turistické ubytovanie,Holliday accommodation,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,primary tourism industry,tourism accommodation services,NULL
2,0,55200,101,526592,810,8,96440,41320921,1073841626,Eva Kroščenová,Hrabušice,Zimná 423/17,5315,05/06/2018,01/04/2017,FALSE,SUSR,17/05/2016 21:56,06/06/2018 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Hrabušice,Hrabušice,Živnostník,Entrepreneur,Turistické ubytovanie,Holliday accommodation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,primary tourism industry,tourism accommodation services,NULL
2,2,55200,107,526592,810,8,375460,32963904,1023607585,Ing. Ladislav Salaj - RANČ U TRAPERA,Hrabušice,Podlesok 491/16,5315,31/07/2017,01/06/1999,FALSE,SUSR,17/05/2016 22:25,01/08/2017 08:51,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Hrabušice,Hrabušice,Živ. a SHR roľník,"Entrepreneur,priv.farm.",Turistické ubytovanie,Holliday accommodation,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,primary tourism industry,tourism accommodation services,NULL
2,0,55200,101,526355,810,8,100043,41319206,1073699088,Viera Majkuthová,Spišská Nová Ves,Brezová 2/31,5201,07/12/2020,24/08/2004,FALSE,SUSR,17/05/2016 21:57,08/12/2020 02:02,FALSE,2013-12-28,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Turistické ubytovanie,Holliday accommodation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,primary tourism industry,tourism accommodation services,NULL
2,0,55300,101,560154,810,8,406445,33853266,1023858847,Peter Kramár,Smižany,Kukučínova 4,5311,12/03/2018,13/01/1995,FALSE,SUSR,17/05/2016 22:28,16/03/2018 20:50,FALSE,2013-06-30,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Živnostník,Entrepreneur,"Autokempingy,táboriská",Camping grounds,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,primary tourism industry,tourism accommodation services,NULL
5,5,55300,112,526592,810,8,1532431,47615010,2024021736,Autocamping Podlesok s.r.o.,Hrabušice,Podlesok 573/33,5315,30/10/2020,05/02/2014,FALSE,SUSR,17/05/2016 23:39,31/10/2020 05:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Hrabušice,Hrabušice,Spol. s r. o.,Limited liability comp.,"Autokempingy,táboriská",Camping grounds,5-9 zamestnancov,5-9 employees,Vlast.územnej samosprávy,Municipality-owned,5,9,primary tourism industry,tourism accommodation services,NULL
2,0,56101,101,526355,810,8,1880672,52807801,NULL,Adam Pukluš,Spišská Nová Ves,Hurbanova 2080/11,5201,03/12/2019,25/11/2019,FALSE,SUSR,04/12/2019 02:11,04/12/2019 02:11,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
7,0,56101,422,526355,810,8,1574166,47015926,3021390526,Vedat Chelik,Spišská Nová Ves,Štúrovo nábrežie 2413/11,5205,14/02/2018,30/12/2014,FALSE,SUSR,17/05/2016 23:43,15/02/2018 03:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,"Zahranič.osoba,fyzická",Foreign physical person,Jedálne,Eating houses,nezistený,unknown,Zahraničné,Foreign,1,1,partialy tourism industry,catering & food service industries,NULL
7,0,56101,422,543489,810,8,1871006,52337669,3120491198,Olena Shabelnyk,Poráč,Poráč 84,5323,17/06/2020,13/09/2019,FALSE,SUSR,29/10/2019 15:53,18/06/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Poráč,Poráč,"Zahranič.osoba,fyzická",Foreign physical person,Jedálne,Eating houses,nezistený,unknown,Zahraničné,Foreign,1,1,partialy tourism industry,catering & food service industries,NULL
2,1,56101,101,526355,810,8,1536079,47729643,1049290704,Matej Hadbavný,Spišská Nová Ves,Lipová 2027/5,5201,05/02/2019,28/08/2017,FALSE,SUSR,17/05/2016 23:39,06/02/2019 02:50,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56101,112,526355,810,8,1923948,53161696,NULL,Genki s.r.o.,Spišská Nová Ves,Zábojského 1179/16,5201,10/08/2020,11/07/2020,FALSE,SUSR,11/08/2020 02:35,11/08/2020 02:35,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,0,56101,101,526355,810,8,192087,34577190,1034431728,Katarína Valasová - AGROTEAM,Spišská Nová Ves,Hviezdoslavova 36,5201,31/07/2017,06/04/1998,FALSE,SUSR,17/05/2016 22:06,01/08/2017 06:29,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56101,112,526355,810,8,1859108,52535690,NULL,"NANI 2011, s. r. o.",Spišská Nová Ves,Letná 78/71,5201,04/09/2019,30/07/2019,FALSE,SUSR,05/09/2019 02:07,05/09/2019 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,6,56101,112,543586,810,8,1575996,48021687,2024182017,"EUROTRADING SK, s.r.o.",Spišské Tomášovce,Slovenského raja 35/28,5201,03/07/2018,22/01/2015,FALSE,SUSR,17/05/2016 23:43,04/07/2018 02:17,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišské Tomášovce,Spišské Tomášovce,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,partialy tourism industry,catering & food service industries,NULL
2,0,56101,101,526355,810,8,1823300,52227502,NULL,Radoslav Stanko,Spišská Nová Ves,Lipová 2026/2,5201,05/08/2019,08/02/2019,FALSE,SUSR,07/03/2019 02:11,06/08/2019 02:26,FALSE,2019-06-22,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,3,56101,101,560154,810,8,1599970,48223948,1084978851,Lucia Švajková,Smižany,Nálepkova 1314/11,5311,30/10/2020,01/07/2015,FALSE,SUSR,17/05/2016 23:46,31/10/2020 05:38,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Živnostník,Entrepreneur,Jedálne,Eating houses,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,partialy tourism industry,catering & food service industries,NULL
2,0,56101,101,526355,810,8,1576095,48035581,NULL,Lívia Bartková,Spišská Nová Ves,Hnilecká cesta 9301/14,5331,03/07/2020,21/01/2015,FALSE,SUSR,17/05/2016 23:43,04/07/2020 05:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,2,56101,112,526355,810,8,1839337,52328627,2120981016,IN TIME group s. r. o.,Spišská Nová Ves,Odborárov 551/16,5201,30/10/2020,09/04/2019,FALSE,SUSR,04/06/2019 02:08,31/10/2020 06:46,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,2,56101,112,526355,810,8,1576636,48030091,2120007461,"Alchýmka, s.r.o.",Spišská Nová Ves,Letná 63,5201,07/04/2020,07/02/2015,FALSE,SUSR,17/05/2016 23:43,12/05/2020 20:47,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56101,112,560154,810,8,1867614,52612830,NULL,"U HROŠIKA, s. r. o.",Smižany,Hviezdoslavova 673/40,5311,22/10/2019,04/09/2019,FALSE,SUSR,29/10/2019 15:47,29/10/2019 15:47,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,2,56101,101,526355,810,8,1579528,48062693,1079416987,Roman Goč,Spišská Nová Ves,V. Nezvala 1605/10,5201,22/10/2019,12/02/2015,FALSE,SUSR,17/05/2016 23:44,29/10/2019 11:19,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,3,56101,112,543284,810,8,1844952,52443892,2121024675,Kláštorisko Letanovce s.r.o.,Letanovce,Slovenského raja 55,5313,03/07/2020,06/06/2019,FALSE,SUSR,06/08/2019 02:27,04/07/2020 06:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Letanovce,Letanovce,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,partialy tourism industry,catering & food service industries,NULL
2,0,56101,112,560154,810,8,1580486,48067229,2120065024,KAFI s.r.o.,Smižany,Hollého 1002/18,5311,31/07/2017,27/02/2015,FALSE,SUSR,17/05/2016 23:44,01/08/2017 18:20,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
7,0,56101,422,526509,801,8,1830649,52024946,3120235030,Trong Nam Nguyen,Gelnica,Športová 1293/24,5601,04/06/2020,22/02/2019,FALSE,SUSR,05/04/2019 02:14,05/06/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Gelnica,Gelnica,Gelnica,Gelnica,"Zahranič.osoba,fyzická",Foreign physical person,Jedálne,Eating houses,nezistený,unknown,Zahraničné,Foreign,1,1,partialy tourism industry,catering & food service industries,NULL
2,1,56101,101,543331,810,8,196817,34574221,1020024544,Ľubomír Jarab - AUTODOPRAVA,Markušovce,Komenského 31,5321,31/07/2017,21/08/1997,FALSE,SUSR,17/05/2016 22:07,01/08/2017 06:33,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Markušovce,Markušovce,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,2,56101,112,560154,810,8,1874301,52686507,NULL,V&J group s.r.o.,Smižany,Hviezdoslavova 1046/15,5311,03/07/2020,28/09/2019,FALSE,SUSR,06/11/2019 02:07,04/07/2020 06:31,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56101,101,526355,810,8,1556427,47871342,1087136281,Thanh Nguyen Van,Spišská Nová Ves,Duklianska 2711/50,5201,31/07/2017,01/08/2014,FALSE,SUSR,17/05/2016 23:41,01/08/2017 18:04,FALSE,2016-01-16,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56101,101,526509,801,8,1823576,52226263,NULL,Dominika Hanulová,Gelnica,Sídlisko SNP 1202/7,5601,06/05/2019,08/02/2019,FALSE,SUSR,07/03/2019 02:11,07/05/2019 02:05,FALSE,2019-04-02,NULL,Košický kraj,Region of Košice,Gelnica,Gelnica,Gelnica,Gelnica,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56101,101,526355,810,8,1556317,47887834,1080753971,Jozef Fajtlík,Spišská Nová Ves,Zvonárska 1312/23,5201,12/03/2018,20/08/2014,FALSE,SUSR,17/05/2016 23:41,17/03/2018 10:00,FALSE,2017-05-01,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56101,101,560154,810,8,202477,34524223,1023514107,Daniela Sláviková,Smižany,Tomášovská 142/1,5311,08/01/2018,01/12/2014,FALSE,SUSR,17/05/2016 22:08,09/01/2018 02:00,FALSE,2017-12-01,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,3,56101,101,543527,810,8,1738351,51262959,1083849679,Tatiana Kurilová,Slatvina,Slatvina 83,5361,03/07/2020,15/12/2017,FALSE,SUSR,15/02/2018 03:18,04/07/2020 06:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Slatvina,Slatvina,Živnostník,Entrepreneur,Jedálne,Eating houses,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,partialy tourism industry,catering & food service industries,NULL
2,0,56101,101,560154,810,8,799921,33848963,1020684511,Jolana Petrufová,Smižany,Hollého 1003/16,5311,31/07/2017,08/07/1994,FALSE,SUSR,17/05/2016 23:06,01/08/2017 14:25,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56101,101,560154,810,8,206457,34577084,1035110615,Jaroslav Aštary - GAZDOVSKÝ DVOR,Smižany,Štefánikova 496/5,5311,12/03/2018,24/03/1998,FALSE,SUSR,17/05/2016 22:08,16/03/2018 15:22,FALSE,2014-02-10,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,1,56101,101,526355,810,8,1600513,48197459,1085370242,Daniel Vlčák,Spišská Nová Ves,Dubová 2021/3,5201,14/02/2018,24/08/2015,FALSE,SUSR,17/05/2016 23:46,15/02/2018 03:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56101,101,526509,801,8,1602136,48204731,1120915763,Matej Pahulyi,Gelnica,Športová 1311/30,5601,06/12/2017,08/06/2015,FALSE,SUSR,17/05/2016 23:46,07/12/2017 02:05,FALSE,2017-11-07,NULL,Košický kraj,Region of Košice,Gelnica,Gelnica,Gelnica,Gelnica,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,1,56101,101,560154,810,8,429736,30668697,1023590744,Marián Stavjarský,Smižany,Štúrova 13/375,5311,31/07/2017,25/01/1992,FALSE,SUSR,17/05/2016 22:30,01/08/2017 09:33,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
